2022-06-27 13:33:24.284  INFO 3184 --- [main] .c.m.l.QuickfixLmaxMarketDataApplication : Starting QuickfixLmaxMarketDataApplication using Java 17.0.3 on DESKTOP-G1O7DN4 with PID 3184 (D:\home\Courses\Java\quickfix\quickfix-lmax\quickfix-lmax-client\quickfix-client-lmax\quickfix-client-markerdata-lmax\target\classes started by iorch in D:\home\Courses\Java\quickfix\quickfix-lmax\quickfix-lmax-client)
2022-06-27 13:33:24.287  INFO 3184 --- [main] .c.m.l.QuickfixLmaxMarketDataApplication : No active profile set, falling back to 1 default profile: "default"
2022-06-27 14:22:43.867  INFO 3184 --- [QFJ Timer] o.q.c.m.l.c.ClientApplicationAdapter     : toAdmin: msgType 0
2022-06-27 14:23:04.873  INFO 3184 --- [QF/J Session dispatcher: FIX.4.4:jcorderop->LMXBDM] o.q.c.m.l.c.ClientApplicationAdapter     : fromAdmin: Message=8=FIX.4.4|9=60|35=0|34=254|49=LMXBDM|52=20220627-12:23:04.797|56=jcorderop|10=208|, SessionId=FIX.4.4:jcorderop->LMXBDM
2022-06-27 14:23:13.859  INFO 3184 --- [QFJ Timer] o.q.c.m.l.c.ClientApplicationAdapter     : toAdmin: Message=8=FIX.4.4|9=60|35=0|34=101|49=jcorderop|52=20220627-12:23:13.859|56=LMXBDM|10=198|, SessionId=FIX.4.4:jcorderop->LMXBDM
2022-06-27 14:23:13.859  INFO 3184 --- [QFJ Timer] o.q.c.m.l.c.ClientApplicationAdapter     : toAdmin: msgType 0
2022-06-27 14:23:34.868  INFO 3184 --- [QF/J Session dispatcher: FIX.4.4:jcorderop->LMXBDM] o.q.c.m.l.c.ClientApplicationAdapter     : fromAdmin: Message=8=FIX.4.4|9=60|35=0|34=255|49=LMXBDM|52=20220627-12:23:34.798|56=jcorderop|10=213|, SessionId=FIX.4.4:jcorderop->LMXBDM
2022-06-27 14:23:43.857  INFO 3184 --- [QFJ Timer] o.q.c.m.l.c.ClientApplicationAdapter     : toAdmin: Message=8=FIX.4.4|9=60|35=0|34=102|49=jcorderop|52=20220627-12:23:43.857|56=LMXBDM|10=200|, SessionId=FIX.4.4:jcorderop->LMXBDM
2022-06-27 14:23:43.858  INFO 3184 --- [QFJ Timer] o.q.c.m.l.c.ClientApplicationAdapter     : toAdmin: msgType 0
2022-06-27 14:24:04.885  INFO 3184 --- [QF/J Session dispatcher: FIX.4.4:jcorderop->LMXBDM] o.q.c.m.l.c.ClientApplicationAdapter     : fromAdmin: Message=8=FIX.4.4|9=60|35=0|34=256|49=LMXBDM|52=20220627-12:24:04.799|56=jcorderop|10=213|, SessionId=FIX.4.4:jcorderop->LMXBDM
2022-06-27 14:24:13.860  INFO 3184 --- [QFJ Timer] o.q.c.m.l.c.ClientApplicationAdapter     : toAdmin: Message=8=FIX.4.4|9=60|35=0|34=103|49=jcorderop|52=20220627-12:24:13.860|56=LMXBDM|10=193|, SessionId=FIX.4.4:jcorderop->LMXBDM
2022-06-27 14:24:13.860  INFO 3184 --- [QFJ Timer] o.q.c.m.l.c.ClientApplicationAdapter     : toAdmin: msgType 0
2022-06-27 14:24:34.873  INFO 3184 --- [QF/J Session dispatcher: FIX.4.4:jcorderop->LMXBDM] o.q.c.m.l.c.ClientApplicationAdapter     : fromAdmin: Message=8=FIX.4.4|9=60|35=0|34=257|49=LMXBDM|52=20220627-12:24:34.799|56=jcorderop|10=217|, SessionId=FIX.4.4:jcorderop->LMXBDM
2022-06-27 14:24:43.860  INFO 3184 --- [QFJ Timer] o.q.c.m.l.c.ClientApplicationAdapter     : toAdmin: Message=8=FIX.4.4|9=60|35=0|34=104|49=jcorderop|52=20220627-12:24:43.860|56=LMXBDM|10=197|, SessionId=FIX.4.4:jcorderop->LMXBDM
2022-06-27 14:24:43.860  INFO 3184 --- [QFJ Timer] o.q.c.m.l.c.ClientApplicationAdapter     : toAdmin: msgType 0
2022-06-27 14:25:04.873  INFO 3184 --- [QF/J Session dispatcher: FIX.4.4:jcorderop->LMXBDM] o.q.c.m.l.c.ClientApplicationAdapter     : fromAdmin: Message=8=FIX.4.4|9=60|35=0|34=258|49=LMXBDM|52=20220627-12:25:04.799|56=jcorderop|10=216|, SessionId=FIX.4.4:jcorderop->LMXBDM
2022-06-27 14:25:13.867  INFO 3184 --- [QFJ Timer] o.q.c.m.l.c.ClientApplicationAdapter     : toAdmin: Message=8=FIX.4.4|9=60|35=0|34=105|49=jcorderop|52=20220627-12:25:13.867|56=LMXBDM|10=203|, SessionId=FIX.4.4:jcorderop->LMXBDM
2022-06-27 14:25:13.867  INFO 3184 --- [QFJ Timer] o.q.c.m.l.c.ClientApplicationAdapter     : toAdmin: msgType 0
2022-06-27 14:25:34.873  INFO 3184 --- [QF/J Session dispatcher: FIX.4.4:jcorderop->LMXBDM] o.q.c.m.l.c.ClientApplicationAdapter     : fromAdmin: Message=8=FIX.4.4|9=60|35=0|34=259|49=LMXBDM|52=20220627-12:25:34.799|56=jcorderop|10=220|, SessionId=FIX.4.4:jcorderop->LMXBDM
2022-06-27 14:25:43.865  INFO 3184 --- [QFJ Timer] o.q.c.m.l.c.ClientApplicationAdapter     : toAdmin: Message=8=FIX.4.4|9=60|35=0|34=106|49=jcorderop|52=20220627-12:25:43.865|56=LMXBDM|10=205|, SessionId=FIX.4.4:jcorderop->LMXBDM
2022-06-27 14:25:43.865  INFO 3184 --- [QFJ Timer] o.q.c.m.l.c.ClientApplicationAdapter     : toAdmin: msgType 0
2022-06-27 14:26:04.874  INFO 3184 --- [QF/J Session dispatcher: FIX.4.4:jcorderop->LMXBDM] o.q.c.m.l.c.ClientApplicationAdapter     : fromAdmin: Message=8=FIX.4.4|9=60|35=0|34=260|49=LMXBDM|52=20220627-12:26:04.800|56=jcorderop|10=193|, SessionId=FIX.4.4:jcorderop->LMXBDM
2022-06-27 14:26:13.860  INFO 3184 --- [QFJ Timer] o.q.c.m.l.c.ClientApplicationAdapter     : toAdmin: Message=8=FIX.4.4|9=60|35=0|34=107|49=jcorderop|52=20220627-12:26:13.860|56=LMXBDM|10=199|, SessionId=FIX.4.4:jcorderop->LMXBDM
2022-06-27 14:26:13.861  INFO 3184 --- [QFJ Timer] o.q.c.m.l.c.ClientApplicationAdapter     : toAdmin: msgType 0
2022-06-27 14:26:34.871  INFO 3184 --- [QF/J Session dispatcher: FIX.4.4:jcorderop->LMXBDM] o.q.c.m.l.c.ClientApplicationAdapter     : fromAdmin: Message=8=FIX.4.4|9=60|35=0|34=261|49=LMXBDM|52=20220627-12:26:34.801|56=jcorderop|10=198|, SessionId=FIX.4.4:jcorderop->LMXBDM
2022-06-27 14:26:43.859  INFO 3184 --- [QFJ Timer] o.q.c.m.l.c.ClientApplicationAdapter     : toAdmin: Message=8=FIX.4.4|9=60|35=0|34=108|49=jcorderop|52=20220627-12:26:43.859|56=LMXBDM|10=211|, SessionId=FIX.4.4:jcorderop->LMXBDM
2022-06-27 14:26:43.859  INFO 3184 --- [QFJ Timer] o.q.c.m.l.c.ClientApplicationAdapter     : toAdmin: msgType 0
2022-06-27 14:27:04.878  INFO 3184 --- [QF/J Session dispatcher: FIX.4.4:jcorderop->LMXBDM] o.q.c.m.l.c.ClientApplicationAdapter     : fromAdmin: Message=8=FIX.4.4|9=60|35=0|34=262|49=LMXBDM|52=20220627-12:27:04.801|56=jcorderop|10=197|, SessionId=FIX.4.4:jcorderop->LMXBDM
2022-06-27 14:27:13.860  INFO 3184 --- [QFJ Timer] o.q.c.m.l.c.ClientApplicationAdapter     : toAdmin: Message=8=FIX.4.4|9=60|35=0|34=109|49=jcorderop|52=20220627-12:27:13.860|56=LMXBDM|10=202|, SessionId=FIX.4.4:jcorderop->LMXBDM
2022-06-27 14:27:13.860  INFO 3184 --- [QFJ Timer] o.q.c.m.l.c.ClientApplicationAdapter     : toAdmin: msgType 0
2022-06-27 14:27:34.872  INFO 3184 --- [QF/J Session dispatcher: FIX.4.4:jcorderop->LMXBDM] o.q.c.m.l.c.ClientApplicationAdapter     : fromAdmin: Message=8=FIX.4.4|9=60|35=0|34=263|49=LMXBDM|52=20220627-12:27:34.802|56=jcorderop|10=202|, SessionId=FIX.4.4:jcorderop->LMXBDM
2022-06-27 14:27:43.865  INFO 3184 --- [QFJ Timer] o.q.c.m.l.c.ClientApplicationAdapter     : toAdmin: Message=8=FIX.4.4|9=60|35=0|34=110|49=jcorderop|52=20220627-12:27:43.865|56=LMXBDM|10=202|, SessionId=FIX.4.4:jcorderop->LMXBDM
2022-06-27 14:27:43.865  INFO 3184 --- [QFJ Timer] o.q.c.m.l.c.ClientApplicationAdapter     : toAdmin: msgType 0
2022-06-27 14:28:04.877  INFO 3184 --- [QF/J Session dispatcher: FIX.4.4:jcorderop->LMXBDM] o.q.c.m.l.c.ClientApplicationAdapter     : fromAdmin: Message=8=FIX.4.4|9=60|35=0|34=264|49=LMXBDM|52=20220627-12:28:04.802|56=jcorderop|10=201|, SessionId=FIX.4.4:jcorderop->LMXBDM
2022-06-27 14:28:13.866  INFO 3184 --- [QFJ Timer] o.q.c.m.l.c.ClientApplicationAdapter     : toAdmin: Message=8=FIX.4.4|9=60|35=0|34=111|49=jcorderop|52=20220627-12:28:13.866|56=LMXBDM|10=202|, SessionId=FIX.4.4:jcorderop->LMXBDM
2022-06-27 14:28:13.866  INFO 3184 --- [QFJ Timer] o.q.c.m.l.c.ClientApplicationAdapter     : toAdmin: msgType 0
2022-06-27 14:28:34.879  INFO 3184 --- [QF/J Session dispatcher: FIX.4.4:jcorderop->LMXBDM] o.q.c.m.l.c.ClientApplicationAdapter     : fromAdmin: Message=8=FIX.4.4|9=60|35=0|34=265|49=LMXBDM|52=20220627-12:28:34.803|56=jcorderop|10=206|, SessionId=FIX.4.4:jcorderop->LMXBDM
2022-06-27 14:28:43.860  INFO 3184 --- [QFJ Timer] o.q.c.m.l.c.ClientApplicationAdapter     : toAdmin: Message=8=FIX.4.4|9=60|35=0|34=112|49=jcorderop|52=20220627-12:28:43.860|56=LMXBDM|10=200|, SessionId=FIX.4.4:jcorderop->LMXBDM
2022-06-27 14:28:43.860  INFO 3184 --- [QFJ Timer] o.q.c.m.l.c.ClientApplicationAdapter     : toAdmin: msgType 0
2022-06-27 14:29:04.879  INFO 3184 --- [QF/J Session dispatcher: FIX.4.4:jcorderop->LMXBDM] o.q.c.m.l.c.ClientApplicationAdapter     : fromAdmin: Message=8=FIX.4.4|9=60|35=0|34=266|49=LMXBDM|52=20220627-12:29:04.804|56=jcorderop|10=206|, SessionId=FIX.4.4:jcorderop->LMXBDM
2022-06-27 14:29:13.866  INFO 3184 --- [QFJ Timer] o.q.c.m.l.c.ClientApplicationAdapter     : toAdmin: Message=8=FIX.4.4|9=60|35=0|34=113|49=jcorderop|52=20220627-12:29:13.866|56=LMXBDM|10=205|, SessionId=FIX.4.4:jcorderop->LMXBDM
2022-06-27 14:29:13.866  INFO 3184 --- [QFJ Timer] o.q.c.m.l.c.ClientApplicationAdapter     : toAdmin: msgType 0
2022-06-27 14:29:34.878  INFO 3184 --- [QF/J Session dispatcher: FIX.4.4:jcorderop->LMXBDM] o.q.c.m.l.c.ClientApplicationAdapter     : fromAdmin: Message=8=FIX.4.4|9=60|35=0|34=267|49=LMXBDM|52=20220627-12:29:34.805|56=jcorderop|10=211|, SessionId=FIX.4.4:jcorderop->LMXBDM
2022-06-27 14:29:43.865  INFO 3184 --- [QFJ Timer] o.q.c.m.l.c.ClientApplicationAdapter     : toAdmin: Message=8=FIX.4.4|9=60|35=0|34=114|49=jcorderop|52=20220627-12:29:43.865|56=LMXBDM|10=208|, SessionId=FIX.4.4:jcorderop->LMXBDM
2022-06-27 14:29:43.865  INFO 3184 --- [QFJ Timer] o.q.c.m.l.c.ClientApplicationAdapter     : toAdmin: msgType 0
2022-06-27 14:30:04.880  INFO 3184 --- [QF/J Session dispatcher: FIX.4.4:jcorderop->LMXBDM] o.q.c.m.l.c.ClientApplicationAdapter     : fromAdmin: Message=8=FIX.4.4|9=60|35=0|34=268|49=LMXBDM|52=20220627-12:30:04.806|56=jcorderop|10=202|, SessionId=FIX.4.4:jcorderop->LMXBDM
2022-06-27 14:30:13.859  INFO 3184 --- [QFJ Timer] o.q.c.m.l.c.ClientApplicationAdapter     : toAdmin: Message=8=FIX.4.4|9=60|35=0|34=115|49=jcorderop|52=20220627-12:30:13.859|56=LMXBDM|10=201|, SessionId=FIX.4.4:jcorderop->LMXBDM
2022-06-27 14:30:13.859  INFO 3184 --- [QFJ Timer] o.q.c.m.l.c.ClientApplicationAdapter     : toAdmin: msgType 0
2022-06-27 14:30:34.883  INFO 3184 --- [QF/J Session dispatcher: FIX.4.4:jcorderop->LMXBDM] o.q.c.m.l.c.ClientApplicationAdapter     : fromAdmin: Message=8=FIX.4.4|9=60|35=0|34=269|49=LMXBDM|52=20220627-12:30:34.806|56=jcorderop|10=206|, SessionId=FIX.4.4:jcorderop->LMXBDM
2022-06-27 14:30:43.857  INFO 3184 --- [QFJ Timer] o.q.c.m.l.c.ClientApplicationAdapter     : toAdmin: Message=8=FIX.4.4|9=60|35=0|34=116|49=jcorderop|52=20220627-12:30:43.857|56=LMXBDM|10=203|, SessionId=FIX.4.4:jcorderop->LMXBDM
2022-06-27 14:30:43.857  INFO 3184 --- [QFJ Timer] o.q.c.m.l.c.ClientApplicationAdapter     : toAdmin: msgType 0
2022-06-27 14:31:04.880  INFO 3184 --- [QF/J Session dispatcher: FIX.4.4:jcorderop->LMXBDM] o.q.c.m.l.c.ClientApplicationAdapter     : fromAdmin: Message=8=FIX.4.4|9=60|35=0|34=270|49=LMXBDM|52=20220627-12:31:04.806|56=jcorderop|10=196|, SessionId=FIX.4.4:jcorderop->LMXBDM
2022-06-27 14:31:13.866  INFO 3184 --- [QFJ Timer] o.q.c.m.l.c.ClientApplicationAdapter     : toAdmin: Message=8=FIX.4.4|9=60|35=0|34=117|49=jcorderop|52=20220627-12:31:13.866|56=LMXBDM|10=202|, SessionId=FIX.4.4:jcorderop->LMXBDM
2022-06-27 14:31:13.866  INFO 3184 --- [QFJ Timer] o.q.c.m.l.c.ClientApplicationAdapter     : toAdmin: msgType 0
2022-06-27 14:31:34.877  INFO 3184 --- [QF/J Session dispatcher: FIX.4.4:jcorderop->LMXBDM] o.q.c.m.l.c.ClientApplicationAdapter     : fromAdmin: Message=8=FIX.4.4|9=60|35=0|34=271|49=LMXBDM|52=20220627-12:31:34.807|56=jcorderop|10=201|, SessionId=FIX.4.4:jcorderop->LMXBDM
2022-06-27 14:31:43.860  INFO 3184 --- [QFJ Timer] o.q.c.m.l.c.ClientApplicationAdapter     : toAdmin: Message=8=FIX.4.4|9=60|35=0|34=118|49=jcorderop|52=20220627-12:31:43.860|56=LMXBDM|10=200|, SessionId=FIX.4.4:jcorderop->LMXBDM
2022-06-27 14:31:43.860  INFO 3184 --- [QFJ Timer] o.q.c.m.l.c.ClientApplicationAdapter     : toAdmin: msgType 0
2022-06-27 14:32:04.882  INFO 3184 --- [QF/J Session dispatcher: FIX.4.4:jcorderop->LMXBDM] o.q.c.m.l.c.ClientApplicationAdapter     : fromAdmin: Message=8=FIX.4.4|9=60|35=0|34=272|49=LMXBDM|52=20220627-12:32:04.807|56=jcorderop|10=200|, SessionId=FIX.4.4:jcorderop->LMXBDM
2022-06-27 14:32:13.867  INFO 3184 --- [QFJ Timer] o.q.c.m.l.c.ClientApplicationAdapter     : toAdmin: Message=8=FIX.4.4|9=60|35=0|34=119|49=jcorderop|52=20220627-12:32:13.867|56=LMXBDM|10=206|, SessionId=FIX.4.4:jcorderop->LMXBDM
2022-06-27 14:32:13.867  INFO 3184 --- [QFJ Timer] o.q.c.m.l.c.ClientApplicationAdapter     : toAdmin: msgType 0
2022-06-27 14:32:34.882  INFO 3184 --- [QF/J Session dispatcher: FIX.4.4:jcorderop->LMXBDM] o.q.c.m.l.c.ClientApplicationAdapter     : fromAdmin: Message=8=FIX.4.4|9=60|35=0|34=273|49=LMXBDM|52=20220627-12:32:34.807|56=jcorderop|10=204|, SessionId=FIX.4.4:jcorderop->LMXBDM
2022-06-27 14:32:43.865  INFO 3184 --- [QFJ Timer] o.q.c.m.l.c.ClientApplicationAdapter     : toAdmin: Message=8=FIX.4.4|9=60|35=0|34=120|49=jcorderop|52=20220627-12:32:43.865|56=LMXBDM|10=199|, SessionId=FIX.4.4:jcorderop->LMXBDM
2022-06-27 14:32:43.865  INFO 3184 --- [QFJ Timer] o.q.c.m.l.c.ClientApplicationAdapter     : toAdmin: msgType 0
2022-06-27 14:33:04.878  INFO 3184 --- [QF/J Session dispatcher: FIX.4.4:jcorderop->LMXBDM] o.q.c.m.l.c.ClientApplicationAdapter     : fromAdmin: Message=8=FIX.4.4|9=60|35=0|34=274|49=LMXBDM|52=20220627-12:33:04.808|56=jcorderop|10=204|, SessionId=FIX.4.4:jcorderop->LMXBDM
2022-06-27 14:33:13.867  INFO 3184 --- [QFJ Timer] o.q.c.m.l.c.ClientApplicationAdapter     : toAdmin: Message=8=FIX.4.4|9=60|35=0|34=121|49=jcorderop|52=20220627-12:33:13.867|56=LMXBDM|10=200|, SessionId=FIX.4.4:jcorderop->LMXBDM
2022-06-27 14:33:13.867  INFO 3184 --- [QFJ Timer] o.q.c.m.l.c.ClientApplicationAdapter     : toAdmin: msgType 0
2022-06-27 14:33:34.879  INFO 3184 --- [QF/J Session dispatcher: FIX.4.4:jcorderop->LMXBDM] o.q.c.m.l.c.ClientApplicationAdapter     : fromAdmin: Message=8=FIX.4.4|9=60|35=0|34=275|49=LMXBDM|52=20220627-12:33:34.809|56=jcorderop|10=209|, SessionId=FIX.4.4:jcorderop->LMXBDM
2022-06-27 14:33:43.859  INFO 3184 --- [QFJ Timer] o.q.c.m.l.c.ClientApplicationAdapter     : toAdmin: Message=8=FIX.4.4|9=60|35=0|34=122|49=jcorderop|52=20220627-12:33:43.859|56=LMXBDM|10=205|, SessionId=FIX.4.4:jcorderop->LMXBDM
2022-06-27 14:33:43.859  INFO 3184 --- [QFJ Timer] o.q.c.m.l.c.ClientApplicationAdapter     : toAdmin: msgType 0
2022-06-27 14:34:04.885  INFO 3184 --- [QF/J Session dispatcher: FIX.4.4:jcorderop->LMXBDM] o.q.c.m.l.c.ClientApplicationAdapter     : fromAdmin: Message=8=FIX.4.4|9=60|35=0|34=276|49=LMXBDM|52=20220627-12:34:04.809|56=jcorderop|10=208|, SessionId=FIX.4.4:jcorderop->LMXBDM
2022-06-27 14:34:13.868  INFO 3184 --- [QFJ Timer] o.q.c.m.l.c.ClientApplicationAdapter     : toAdmin: Message=8=FIX.4.4|9=60|35=0|34=123|49=jcorderop|52=20220627-12:34:13.868|56=LMXBDM|10=204|, SessionId=FIX.4.4:jcorderop->LMXBDM
2022-06-27 14:34:13.868  INFO 3184 --- [QFJ Timer] o.q.c.m.l.c.ClientApplicationAdapter     : toAdmin: msgType 0
2022-06-27 14:34:34.879  INFO 3184 --- [QF/J Session dispatcher: FIX.4.4:jcorderop->LMXBDM] o.q.c.m.l.c.ClientApplicationAdapter     : fromAdmin: Message=8=FIX.4.4|9=60|35=0|34=277|49=LMXBDM|52=20220627-12:34:34.810|56=jcorderop|10=204|, SessionId=FIX.4.4:jcorderop->LMXBDM
2022-06-27 14:34:43.864  INFO 3184 --- [QFJ Timer] o.q.c.m.l.c.ClientApplicationAdapter     : toAdmin: Message=8=FIX.4.4|9=60|35=0|34=124|49=jcorderop|52=20220627-12:34:43.864|56=LMXBDM|10=204|, SessionId=FIX.4.4:jcorderop->LMXBDM
2022-06-27 14:34:43.865  INFO 3184 --- [QFJ Timer] o.q.c.m.l.c.ClientApplicationAdapter     : toAdmin: msgType 0
2022-06-27 14:35:04.887  INFO 3184 --- [QF/J Session dispatcher: FIX.4.4:jcorderop->LMXBDM] o.q.c.m.l.c.ClientApplicationAdapter     : fromAdmin: Message=8=FIX.4.4|9=60|35=0|34=278|49=LMXBDM|52=20220627-12:35:04.811|56=jcorderop|10=204|, SessionId=FIX.4.4:jcorderop->LMXBDM
2022-06-27 14:35:13.866  INFO 3184 --- [QFJ Timer] o.q.c.m.l.c.ClientApplicationAdapter     : toAdmin: Message=8=FIX.4.4|9=60|35=0|34=125|49=jcorderop|52=20220627-12:35:13.866|56=LMXBDM|10=205|, SessionId=FIX.4.4:jcorderop->LMXBDM
2022-06-27 14:35:13.866  INFO 3184 --- [QFJ Timer] o.q.c.m.l.c.ClientApplicationAdapter     : toAdmin: msgType 0
2022-06-27 14:35:34.888  INFO 3184 --- [QF/J Session dispatcher: FIX.4.4:jcorderop->LMXBDM] o.q.c.m.l.c.ClientApplicationAdapter     : fromAdmin: Message=8=FIX.4.4|9=60|35=0|34=279|49=LMXBDM|52=20220627-12:35:34.812|56=jcorderop|10=209|, SessionId=FIX.4.4:jcorderop->LMXBDM
2022-06-27 14:35:43.864  INFO 3184 --- [QFJ Timer] o.q.c.m.l.c.ClientApplicationAdapter     : toAdmin: Message=8=FIX.4.4|9=60|35=0|34=126|49=jcorderop|52=20220627-12:35:43.864|56=LMXBDM|10=207|, SessionId=FIX.4.4:jcorderop->LMXBDM
2022-06-27 14:35:43.864  INFO 3184 --- [QFJ Timer] o.q.c.m.l.c.ClientApplicationAdapter     : toAdmin: msgType 0
2022-06-27 14:36:04.888  INFO 3184 --- [QF/J Session dispatcher: FIX.4.4:jcorderop->LMXBDM] o.q.c.m.l.c.ClientApplicationAdapter     : fromAdmin: Message=8=FIX.4.4|9=60|35=0|34=280|49=LMXBDM|52=20220627-12:36:04.812|56=jcorderop|10=199|, SessionId=FIX.4.4:jcorderop->LMXBDM
2022-06-27 14:36:13.865  INFO 3184 --- [QFJ Timer] o.q.c.m.l.c.ClientApplicationAdapter     : toAdmin: Message=8=FIX.4.4|9=60|35=0|34=127|49=jcorderop|52=20220627-12:36:13.865|56=LMXBDM|10=207|, SessionId=FIX.4.4:jcorderop->LMXBDM
2022-06-27 14:36:13.865  INFO 3184 --- [QFJ Timer] o.q.c.m.l.c.ClientApplicationAdapter     : toAdmin: msgType 0
2022-06-27 14:36:34.887  INFO 3184 --- [QF/J Session dispatcher: FIX.4.4:jcorderop->LMXBDM] o.q.c.m.l.c.ClientApplicationAdapter     : fromAdmin: Message=8=FIX.4.4|9=60|35=0|34=281|49=LMXBDM|52=20220627-12:36:34.812|56=jcorderop|10=203|, SessionId=FIX.4.4:jcorderop->LMXBDM
2022-06-27 14:36:43.864  INFO 3184 --- [QFJ Timer] o.q.c.m.l.c.ClientApplicationAdapter     : toAdmin: Message=8=FIX.4.4|9=60|35=0|34=128|49=jcorderop|52=20220627-12:36:43.864|56=LMXBDM|10=210|, SessionId=FIX.4.4:jcorderop->LMXBDM
2022-06-27 14:36:43.864  INFO 3184 --- [QFJ Timer] o.q.c.m.l.c.ClientApplicationAdapter     : toAdmin: msgType 0
2022-06-27 14:37:04.893  INFO 3184 --- [QF/J Session dispatcher: FIX.4.4:jcorderop->LMXBDM] o.q.c.m.l.c.ClientApplicationAdapter     : fromAdmin: Message=8=FIX.4.4|9=60|35=0|34=282|49=LMXBDM|52=20220627-12:37:04.813|56=jcorderop|10=203|, SessionId=FIX.4.4:jcorderop->LMXBDM
2022-06-27 14:37:13.865  INFO 3184 --- [QFJ Timer] o.q.c.m.l.c.ClientApplicationAdapter     : toAdmin: Message=8=FIX.4.4|9=60|35=0|34=129|49=jcorderop|52=20220627-12:37:13.865|56=LMXBDM|10=210|, SessionId=FIX.4.4:jcorderop->LMXBDM
2022-06-27 14:37:13.865  INFO 3184 --- [QFJ Timer] o.q.c.m.l.c.ClientApplicationAdapter     : toAdmin: msgType 0
2022-06-27 14:37:34.890  INFO 3184 --- [QF/J Session dispatcher: FIX.4.4:jcorderop->LMXBDM] o.q.c.m.l.c.ClientApplicationAdapter     : fromAdmin: Message=8=FIX.4.4|9=60|35=0|34=283|49=LMXBDM|52=20220627-12:37:34.814|56=jcorderop|10=208|, SessionId=FIX.4.4:jcorderop->LMXBDM
2022-06-27 14:37:43.867  INFO 3184 --- [QFJ Timer] o.q.c.m.l.c.ClientApplicationAdapter     : toAdmin: Message=8=FIX.4.4|9=60|35=0|34=130|49=jcorderop|52=20220627-12:37:43.867|56=LMXBDM|10=207|, SessionId=FIX.4.4:jcorderop->LMXBDM
2022-06-27 14:37:43.868  INFO 3184 --- [QFJ Timer] o.q.c.m.l.c.ClientApplicationAdapter     : toAdmin: msgType 0
2022-06-27 14:38:04.888  INFO 3184 --- [QF/J Session dispatcher: FIX.4.4:jcorderop->LMXBDM] o.q.c.m.l.c.ClientApplicationAdapter     : fromAdmin: Message=8=FIX.4.4|9=60|35=0|34=284|49=LMXBDM|52=20220627-12:38:04.814|56=jcorderop|10=207|, SessionId=FIX.4.4:jcorderop->LMXBDM
2022-06-27 14:38:13.865  INFO 3184 --- [QFJ Timer] o.q.c.m.l.c.ClientApplicationAdapter     : toAdmin: Message=8=FIX.4.4|9=60|35=0|34=131|49=jcorderop|52=20220627-12:38:13.865|56=LMXBDM|10=204|, SessionId=FIX.4.4:jcorderop->LMXBDM
2022-06-27 14:38:13.865  INFO 3184 --- [QFJ Timer] o.q.c.m.l.c.ClientApplicationAdapter     : toAdmin: msgType 0
2022-06-27 14:38:34.885  INFO 3184 --- [QF/J Session dispatcher: FIX.4.4:jcorderop->LMXBDM] o.q.c.m.l.c.ClientApplicationAdapter     : fromAdmin: Message=8=FIX.4.4|9=60|35=0|34=285|49=LMXBDM|52=20220627-12:38:34.814|56=jcorderop|10=211|, SessionId=FIX.4.4:jcorderop->LMXBDM
2022-06-27 14:38:43.860  INFO 3184 --- [QFJ Timer] o.q.c.m.l.c.ClientApplicationAdapter     : toAdmin: Message=8=FIX.4.4|9=60|35=0|34=132|49=jcorderop|52=20220627-12:38:43.860|56=LMXBDM|10=203|, SessionId=FIX.4.4:jcorderop->LMXBDM
2022-06-27 14:38:43.860  INFO 3184 --- [QFJ Timer] o.q.c.m.l.c.ClientApplicationAdapter     : toAdmin: msgType 0
2022-06-27 14:39:04.882  INFO 3184 --- [QF/J Session dispatcher: FIX.4.4:jcorderop->LMXBDM] o.q.c.m.l.c.ClientApplicationAdapter     : fromAdmin: Message=8=FIX.4.4|9=60|35=0|34=286|49=LMXBDM|52=20220627-12:39:04.815|56=jcorderop|10=211|, SessionId=FIX.4.4:jcorderop->LMXBDM
2022-06-27 14:39:13.870  INFO 3184 --- [QFJ Timer] o.q.c.m.l.c.ClientApplicationAdapter     : toAdmin: Message=8=FIX.4.4|9=60|35=0|34=133|49=jcorderop|52=20220627-12:39:13.870|56=LMXBDM|10=203|, SessionId=FIX.4.4:jcorderop->LMXBDM
2022-06-27 14:39:13.870  INFO 3184 --- [QFJ Timer] o.q.c.m.l.c.ClientApplicationAdapter     : toAdmin: msgType 0
2022-06-27 14:39:34.885  INFO 3184 --- [QF/J Session dispatcher: FIX.4.4:jcorderop->LMXBDM] o.q.c.m.l.c.ClientApplicationAdapter     : fromAdmin: Message=8=FIX.4.4|9=60|35=0|34=287|49=LMXBDM|52=20220627-12:39:34.815|56=jcorderop|10=215|, SessionId=FIX.4.4:jcorderop->LMXBDM
2022-06-27 14:39:44.863  INFO 3184 --- [QFJ Timer] o.q.c.m.l.c.ClientApplicationAdapter     : toAdmin: Message=8=FIX.4.4|9=60|35=0|34=134|49=jcorderop|52=20220627-12:39:44.863|56=LMXBDM|10=210|, SessionId=FIX.4.4:jcorderop->LMXBDM
2022-06-27 14:39:44.863  INFO 3184 --- [QFJ Timer] o.q.c.m.l.c.ClientApplicationAdapter     : toAdmin: msgType 0
